restaurant_name,menu_item_name,price,description
Carrefour Express Roeselare,Dr. Oetker Pizza Ristorante Pollo 355 g,4.59,Dr. Oetker Pizza Ristorante Pollo 355 g
Carrefour Express Roeselare,Dr. Oetker Pizza Ristorante Funghi 365 g,4.69,Dr. Oetker Pizza Ristorante Funghi 365 g
Detroit Square Pizza,Pizza special of the month,15.0,"Ask the chef, check our instagram @detroitsquare_ or let us suprise you!"
Panos Veldstraat,Pizzabaguette Tomaat-Mozzarella,4.6,"Tomaat, mozzarella, oregano, rucola"
Panos Veldstraat,Pizzabaguette Hawai,4.6,"Ham, ananas, mozzarella, oregano"
Panos Veldstraat,Pizzabaguette Salami,4.6,"Salami, verse ui, mozzarella, oregano"
Panos Veldstraat,Pizzabaguette 3 kazen,4.6,"Maredsous, Gorgonzola, mozzarella, oregano"
Healty vege vege,Pizza shoarma,10.0,Tomaten en mozzarella met shoarmavlees en mais
Ali Baba Vennestraat,Pizza Pita,13.0,"Vlees, olijven & paprika."
Ali Baba Vennestraat,Hot Pizzaaah,11.0,"Salami, pikante salami & pepers."
Carrefour Express Diksmuidelaan,HERTA Pizzadeeg Dun Rond 260 g,4.25,"Herta® Fijn en Rond Pizzadeeg, de klassieke ronde pizza wordt bereid met echt bakkersgist waardoor deze tijdens het koken zachtjes kan rijzen. Voeg gewoon uw favoriete verse ingrediënten toe aan het deeg voor een smakelijke, dunne en knapperige pizza in slechts enkele minuten! Trakteer uzelf!"
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Quattro Formaggi 340 g,4.15,Dr. Oetker Pizza Ristorante Quattro Formaggi 340 g
Carrefour Express Diksmuidelaan,Bruggeman Bakkersgist 42 g,0.25,"Ideaal voor uw brood, wafels, pizzas..."
Carrefour Express Diksmuidelaan,Come a Casa Pizza Bolognese 350 g,4.09,Come a Casa Pizza Bolognese 350 g
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Mozzarella 355 g,3.89,Dr. Oetker Pizza Ristorante Mozzarella 355 g
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Speciale 345 g,3.99,Dr. Oetker Pizza Ristorante Speciale 345 g
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Tonno 355 g,4.39,"Dr. Oetker gebruikt alleen Skipjack Tuna (Katsuwonus pelamis), deze diersoort wordt niet met uitsterven bedreigd."
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Salame 320 g,4.59,Dr. Oetker Pizza Ristorante Salame 320 g
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Prosciutto 340 g,4.59,Dr. Oetker Pizza Ristorante Prosciutto 340 g
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Bolognese e Formaggi 375 g,5.15,Dr. Oetker Pizza Ristorante Bolognese e Formaggi 375 g
Carrefour Express Diksmuidelaan,Dr. Oetker La Margherita Classica 265 g,4.25,"Top je pizza heerlijk af met:
ham
parmezaan
rucola"
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Hawaii 355 g,3.95,Dr. Oetker Pizza Ristorante Hawaii 355 g
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Spinaci 390 g,3.79,Dr. Oetker Pizza Ristorante Spinaci 390 g
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Pollo 355 g,4.59,Dr. Oetker Pizza Ristorante Pollo 355 g
Carrefour Express Diksmuidelaan,Carrefour Extra 4 Stagioni 400 g,2.59,"De pizza 4 Stagioni is op steen gebakken. Hierdoor is het deeg krokant aan de buitenkant en mais binnenin. Ideaal als voor- of hoofdgerecht voor een etentje met familie of vrienden.

De pizza 4 Stagioni is een unieke combinatie van: 
Lekkere spinazie
Uienringen
Paprikas om het geheel pittiger te maken
In fijne plakjes gesneden Parijse champignons."
Carrefour Express Diksmuidelaan,Dr. Oetker Pizza Ristorante Funghi 365 g,4.69,Dr. Oetker Pizza Ristorante Funghi 365 g
Lluka,Pizza Margherita ,13.0,"Saus, kaas, mozzarella"
Lluka,Pizza Prosciutto,13.0,"Saus, kaas, proscuitto, champignons"
Lluka,Pizza Tonno e Cipolle,13.0,"Saus, kaas, tonijn, champignons, olijven ajuin"
Lluka,Pizza Vegetaria,13.0,"Saus, kaas, artisjok, olijven, gedroogde tomaten, kappertjes"
Lluka,Pizza Speciale,15.6,"Saus, kaas, proscuitto, champignons, ei, peperoncino"
Lluka,Pizza Frutti Di Mare,16.9,"Saus, kaas, zeevrachten en champignons, olijven"
Lluka,Pizza Quattro Stagioni,16.9,"Combinatie van pizza proscuitto, Tonny, vegetaria en frutti di mare"
Lluka,Pizza Scampi,18.2,"Saus, kaas, gegrilde scampi met look, chamignons, gedroogde tomaten"
Acqua e Farina ,Pain à l'ail,7.0,Pizza fermée.
Acqua e Farina ,Pizza margherita,11.0,"Tomates, mozzarella, basilic et origan."
Acqua e Farina ,Pizza margherita,11.0,"Tomates, mozzarella, basilic et origan."
Acqua e Farina ,Pizza chorizo,12.5,"Tomates, mozzarella, salami piquant ""ventricina"" et piment."
Acqua e Farina ,Pizza chorizo,12.5,"Tomates, mozzarella, salami piquant ""ventricina"" et piment."
Acqua e Farina ,x2 Pizza prosciutto,25.0,"Tomates, mozzarella, jambon cuit et origan."
Acqua e Farina ,Pizza quattro formaggi,13.5,"Tomates, mozzarella, gorgonzola, taleggio et parmesan."
Acqua e Farina ,Pizza regina,13.5,"Tomates, mozzarella, jambon cuit, champignons, ail et persil."
Acqua e Farina ,Pizza fiorentina 🇮🇹,13.5,"Tomates, mozzarella, salami, épinards, tomates cerises et ail."
Acqua e Farina ,Pizza funghi,12.5,"Tomates, mozzarella, champignons et persil."
Acqua e Farina ,Pizza parmigiana,13.5,"Tomates, mozzarella, aubergines, tomates cerises, parmesan et basilic."
Acqua e Farina ,Pizza reale,14.0,"Tomates, mozzarella, roquette, mozzarella bocconcini, tomates cerises et parmesan."
Acqua e Farina ,Pizza primavera,14.5,"Tomates, mozzarella, poivrons, artichauts, olives et ail."
Acqua e Farina ,"Pizza nutella ""pizza fermée""",8.5,
Acqua e Farina ,Pizza lucifero,14.5,"Tomates, mozzarella, salami piquant ""ventricina"", poivrons, œufs et piment."
Acqua e Farina ,Pizza quattro stagioni,14.5,"Tomates, mozzarella, champignons, jambon cuit, artichauts et olives."
Acqua e Farina ,Pizza fratelli,14.5,"Base crème, mozzarella, salami, lardons fumés, oignons rouges, œufs et ail."
Acqua e Farina ,Pizza vegetariana,14.5,"Tomates, mozzarella, aubergines, courgettes, poivrons, artichauts et origan."
Acqua e Farina ,Pizza capricciosa,14.5,"Tomates, mozzarella, champignons, artichauts, jambon de parme et olives."
Acqua e Farina ,Pizza fantasy,15.0,"Tomates, mozzarella, aubergines, gorgonzola, jambon de parme et parmesan."
Acqua e Farina ,Pizza tartufo,15.5,"Base crème, mozzarella, saucisse toscana, crème de truffe, tomates cerises et basilic."
Acqua e Farina ,Pizza adriatica,15.5,"Base crème, mozzarella, pommes de terre, saucisse toscana, crème de truffe, ail et persil."
Acqua e Farina ,Pizza burrata,16.0,"Base crème, mozzarella, roquette, burrata, tomates cerises et parmesan."
Acqua e Farina ,Pizza occhio magico,17.0,"Tomates, mozzarella, aubergines, oignons rouges, roquette, tomates cerises et burrata."
Acqua e Farina ,Pizza funghi,12.5,"Tomates, mozzarella, champignons et persil."
Acqua e Farina ,Pizza prosciutto,12.5,"Tomates, mozzarella, jambon cuit et origan."
Acqua e Farina ,Pizza calabrese,13.0,"Tomates, mozzarella, salami piquant et poivrons."
Acqua e Farina ,Pizza napoli 🇮🇹,13.0,"Tomates, mozzarella, anchois, câpres, olives et origan."
Acqua e Farina ,Pizza hawaï,13.0,"Tomates, mozzarella, jambon cuit, ananas et origan."
Acqua e Farina ,Pizza quattro formaggi,13.5,"Tomates, mozzarella, gorgonzola, taleggio et parmesan."
Acqua e Farina ,Pizza salsiccia,13.5,"Tomates, mozzarella, saucisse toscana, oignons rouges, ail et persil."
Acqua e Farina ,Pizza tonno,13.5,"Tomates, mozzarella, thon, oignons rouges et origan."
Acqua e Farina ,Pizza bufalina,14.0,"Tomates, mozzarella di bufala, basilic et origan."
Acqua e Farina ,Pizza acqua e farina,14.0,"Base crème, mozzarella, oignons rouges, porchetta, tomates cerises et basilic."
Acqua e Farina ,Pizza amigo,14.0,"Tomates, mozzarella, poulet, oignons rouges, poivrons et origan."
Acqua e Farina ,Pizza carbonara,14.5,"Base crème, mozzarella, lardons fumés, œufs, parmesan, ail et origan."
Acqua e Farina ,Pizza pollo,14.0,"Tomates, mozzarella, oignons, poulet, tomates cerises, ail et persil."
Acqua e Farina ,Pizza parma,14.5,"Tomates, mozzarella, jambon de parme, roquette, tomates cerises et parmesan."
Acqua e Farina ,Pizza salmone,14.5,"Base crème, mozzarella, saumon, tomate cerise, ail, persil"
Acqua e Farina ,Pizza buonissima,14.5,"Tomates, mozzarella, artichauts, œufs, jambon de parme, tomates fraîches et parmesan."
Acqua e Farina ,Pizza frutti di mare,15.0,"Tomates, mozzarella, mixte de fruits de mer, persil et ail."
Acqua e Farina ,Pizza gorgo e nero,15.0,"Base crème, mozzarella, champignons, gorgonzola, crème de truffe et tomates cerises."
Acqua e Farina ,Pizza gourmet,16.0,"Base crème, mozzarella, crème de truffe, roquette, porchetta, bocconcini mozzarella et tomates cerises."
Acqua e Farina ,Pizza à composer,11.0,"Tomates, mozzarella, basilic et origan."
Carrefour Express Havermarkt,Carrefour Classic' Pizzadeeg Dun en Rond 260 g,1.35,Carrefour Classic Pizzadeeg Dun en Rond 260 g
Carrefour Express Havermarkt,Carrefour Bio Basilicum in pot,1.15,"Basilicum, of koningskruid, is onmisbaar in alle tomatengerechten. Het past uitstekend bij alle zuiderse gerechten zoals pastas en pizzas. Basilicum is ook erg lekker bij vis-en vleesgerechten en is het belangrijkste ingrediënt in de typische pesto. De blaadjes niet fijnhakken maar scheuren of knippen en pas op het einde van de bereiding toevoegen."
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Mozzarella 355 g,3.89,Dr. Oetker Pizza Ristorante Mozzarella 355 g
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Speciale 345 g,3.99,Dr. Oetker Pizza Ristorante Speciale 345 g
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Salame 320 g,4.59,Dr. Oetker Pizza Ristorante Salame 320 g
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Prosciutto 340 g,4.59,Dr. Oetker Pizza Ristorante Prosciutto 340 g
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Bolognese e Formaggi 375 g,5.15,Dr. Oetker Pizza Ristorante Bolognese e Formaggi 375 g
Carrefour Express Havermarkt,Dr. Oetker La Margherita Classica 265 g,4.25,"Top je pizza heerlijk af met:
ham
parmezaan
rucola"
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Hawaii 355 g,3.95,Dr. Oetker Pizza Ristorante Hawaii 355 g
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Spinaci 390 g,3.79,Dr. Oetker Pizza Ristorante Spinaci 390 g
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Pollo 355 g,4.59,Dr. Oetker Pizza Ristorante Pollo 355 g
Carrefour Express Havermarkt,Dr. Oetker Pizza Ristorante Funghi 365 g,4.69,Dr. Oetker Pizza Ristorante Funghi 365 g
Keurslager Michielsen,Pizza Mozzarella,11.9,
Keurslager Michielsen,Pizza Margerita,11.9,
Keurslager Michielsen,Mini Pizza's (6 stuks) 9254,6.9,
Keurslager Michielsen,Pizza Prosciutto,11.9,
Keurslager Michielsen,Pizza Salami,11.9,
Keurslager Michielsen,Pizza van de week (plu 5196),11.9,
mmmh La Pizza,Menu pizza etudiant,5.0,Pizza mini + boisson au choix.
mmmh La Pizza,Pizza nutellosa,7.5,"Couche de nutella, grains de noisette et sucre en poudre."
Delhaize Shop 'n Go Gent,150G Lays Pizza Hut Margherita,3.3,
TCHITCHI KEBAB PIZZERIA,Pizza bolognese,9.95,
TCHITCHI KEBAB PIZZERIA,Stel je eigen pizza samen (s),6.95,"Basis pizza met tomatensaus en kaas, en andere ingrediënten naar keuze."
TCHITCHI KEBAB PIZZERIA,Pizza four seasons,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza capricciosa,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza cheesy mix,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza chicken royal,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza spicy chicken,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza crispy bacon,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza hawaï,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza hot lover,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza new york,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza suprême,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza pollo,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza veggie,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza spicy pepperoni,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza meat lover,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza shoarma,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza tonno,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza scampi,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza frutti di mare,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza salmone,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza four meats,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza marinara,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza american dream,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza hot barbecue,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza barbecue chicken,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza barbecue meatball,9.95,
TCHITCHI KEBAB PIZZERIA,Pizza barbecue mix,9.95,
Trattoria Trium,Pizza Margherita,10.0,"mozzarella | tomatensaus
mozzarella | tomato sauce"
Trattoria Trium,Pizza Prosciutto,11.0,"ham | mozzarella | tomatensaus
ham | mozzarella | tomato sauce"
Trattoria Trium,Pizza 4 Formaggi,12.5,mozzarella | bel paese | gorgonzola | grana padano | tomatensaus
Trattoria Trium,Pizza 4 stagioni,13.5,"tomatensauce | mozzarella | olijven | artisjokken | hesp
tomato sauce | mozzarella | olives | artichokes | ham"
Trattoria Trium,Pizza Vegetariana (veggie),14.0,"Groentenmix, mozzarella, tomatensauce"
Trattoria Trium,Pizza Norma,13.0,mozzarella tomaat aubergine gezouten ricotta
Trattoria Trium,Pizza Romana,11.5,"pizza met hesp, champignon"
Zain,Dr. Oekter Pizza,4.9,
What the kebab,Turkse pizza,4.5,Turkse pizza
What the kebab,Turkse pizza met kebab,7.0,Turkse pizza met kebab
What the kebab,Turkse pizza met kip,7.0,Turkse pizza met kip
What the kebab,Turkse pizza mix,7.5,(Kip en kebab)
Sbarro Leuven,30cm pizza,0.0,
Sbarro Leuven,30cm pizza,0.0,
Sbarro Leuven,30cm pizza,0.0,
Sbarro Leuven,XXL pizza,6.0,
Sbarro Leuven,XXL pizza,8.5,
Sbarro Leuven,XXL Pizza,5.75,
Sbarro Leuven,Combo Menu,10.5,Pizza Margherita + 5 lookbroodjes
Bar Mumford,Pizza Margherita,11.7,"Verse tomatensaus, mozzarella, basillicum en parmezaan"
Bar Mumford,Pizza Prosciutto,15.0,"Verse tomatensaus, beenham, beenham, parmaham, mozzarella, parmezaan en kerstomaten"
Bar Mumford,Pizza Funghi,15.6,"Verse tomatensaus, champignonmix en mozzarella"
Bar Mumford,Pizza Tonno,16.3,"Verse tomatensaus, tonijn, ui, mozzarella, kerstomaten en pesto druppels"
Bar Mumford,Pizza Fiorentina ,17.5,"Verse tomatensaus, mozzarella, spinazie, room, look, spek en ei"
Bar Mumford,Pizza Pepperoni,15.6,"Verse tomatensaus, 3 soorten picante salami, mozzarella"
Bar Mumford,Pizza BBQ chicken,16.9,"BBQ saus, kip, ui, paprika, mais, kerstomaten en mozzarella"
Bar Mumford,Pizza quattro formaggi,16.9,"Verse tomatensaus, mozzarella, gorgonzola, parmezaan en emmenthaler"
Bar Mumford,Pizza Hawaii,14.3,"Verse Tomatensaus, mozzarella, beenham en verse ananas"
Bar Mumford,Pizza Salmone,19.5,"Witte basis kruidensaus, zalm, dille, venkel, spinazie en kerstomaten"
Bar Mumford,Pizza Nutella,11.7,Nutella en fantasie van chocolade
Restaurant Italien Pasta Comedia,Pizzaiola,3.0,
Star Kebab,Pizza ala kurdo klein,8.0,"Doner kebab, rode ui."
Star Kebab,Pizza ala kurdo groot,13.0,"Doner kebab, rode ui."
Star Kebab,Hot pizza klein,9.0,"Gehakt, ui, pepers, pikante salami, look."
Star Kebab,Hot pizza groot,14.5,"Gehakt, ui, pepers, pikante salami, look."
Star Kebab,Pizza mix klein,9.5,"Kebabvlees, kip, paprika, champignons."
Star Kebab,Pizza mix groot,15.0,"Kebabvlees, kip, paprika, champignons."
Star Kebab,Star pizza klein,10.5,"Kip, kebab, shoarma, rode ui."
Star Kebab,Star pizza groot,16.0,"Kip, kebab, shoarma, rode ui."
YUUUM Arsenaal Shop,Dr Oetker Pizza La Margherita 265g,3.4,
YUUUM Arsenaal Shop,Dr Oetker Pizza Mozzarella 325g,3.15,
YUUUM Arsenaal Shop,BIFI Pizza XXL 75g,3.1,
YUUUM Arsenaal Shop,Dr Oetker Pizza Hawaï 350g,3.15,
Restaurant 't Dagelijks Broodje,Pizza Margarita,7.5,"Tomatensaus, mozzarella"
Restaurant 't Dagelijks Broodje,Pizza Salami,8.5,"Tomatensaus, mozzarella, salami"
Restaurant 't Dagelijks Broodje,Pizza Funghi,8.5,"Tomatensaus, mozzarella, funghi"
Restaurant 't Dagelijks Broodje,Pizza Tonno,9.5,"Tomatensaus, mozzarella, tonijn, ajuin"
Restaurant 't Dagelijks Broodje,Pizza Tonno Ansjovis,10.0,"Tomatensaus, mozzarella, tonijn, ansjovis"
Restaurant 't Dagelijks Broodje,Pizza Frutti Di Mare,10.0,"Tomatensaus, mozzarella, zeevruchten, look"
Restaurant 't Dagelijks Broodje,Pizza Scampi,12.0,"Tomatensaus, mozzarella, scampis, look"
Restaurant 't Dagelijks Broodje,Pizza Vegetarisch,10.0,"Tomatensaus, mozzarella, groenten"
Restaurant 't Dagelijks Broodje,Pizza Bolognese,9.5,"Tomatensaus, mozzarella, bolognese"
Can Pizzeria,Pizza kaşarlı (margherita),10.0,Tomatensaus en kaas.
Can Pizzeria,Pizza sebzeli (vegetarisch),12.0,"Tomatensaus, champignons, peper, peterselie."
Can Pizzeria,Pizza sucuklu (salami),12.0,Tomatensaus en salami.
Can Pizzeria,Pizza sucuklu yumurtali (salami en ei),12.5,"Tomatensaus, salami en ei."
Can Pizzeria,Pizza ton balıklı (tonijn),13.0,Tomatensaus en tonijn.
Can Pizzeria,Pizza 4 çeşit peyniri (4 kazen),13.5,4 soorten kaas.
Can Pizzeria,Pizza tavuklu (bbq chicken ),13.0,Barbecuesaus en kipfilet.
Can Pizzeria,Pizza kuşbaşılı (stoofvlees),13.5,Tomatensaus en stoofvlees.
Can Pizzeria,Pizza scampi,17.0,Tomatensaus en scampis.
Can Pizzeria,Pizza deniz ürünlü (zeevruchten),15.0,Tomatensaus en zeevruchten.
Can Pizzeria,Lahmacun,7.5,Turkse pizza.
Paesano Antwerp,Pizza diavola,14.0,Diavola (pikante salami) spicy salami
Paesano Antwerp,Pizza Burrata,15.0,"Pizza met Parmaham, kerstomaatjes, rucola en burrata"
Paesano Antwerp,"Focaccia met kerstomaatjes, Parmaham, burrata, en rucola",17.0,"Homemade focacciapizzabread topped with fresh burrata, parmaham, rucola and cherrytomatoes"
Brilliant Night Shop,DR.OETKER PIZZA CARBONARA,7.5,
Brilliant Night Shop,DR.OETKER PIZZA PROSCIUTTO,7.5,
Brilliant Night Shop,DR.OETKER PIZZA QUATRO FROMAGGI,7.5,
Brilliant Night Shop,DR.OETKER PIZZA MOZZARELLA,7.5,
Brilliant Night Shop,DR.OETKER PIZZA TONNO,7.5,
Brilliant Night Shop,DR.OETKER PIZZA BOLOGNESE FORMAGGI,7.5,
Brilliant Night Shop,DR.OETKER PIZZA FUNGHI,7.5,
Brilliant Night Shop,DR.OETKER PIZZA SPINACI E CREMA,7.5,
Brilliant Night Shop,DR.OETKER PIZZA SALAME,7.5,
Brilliant Night Shop,DR.OETKER PIZZA VEGETALE PICCANTE,7.5,
Brilliant Night Shop,DR.OETKER PIZZA SALAME MOZZARELLA PESTO,7.5,
Pizzeria Amore,Pizza margherita,8.0,"Tomaten, mozzarella, orginao"
Pizzeria Amore,Pizza 4 fromaggi,9.0,"Tomaten, mozzarella,4 kazen, origano"
Pizzeria Amore,Pizza aux scampi,9.0,"Tomaten, mozzarella, scampi, origano"
Pizzeria Amore,Pizza olive,8.0,"Tomaten, mozzarella, olijven, italiaanse pepers, origano"
Pizzeria Amore,Pizza al tonno,9.0,"Tomaten, mozzarella, tonijn, origano"
Pizzeria Amore,Pizza al salmone,9.0,"Tomaten, mozzarella, zalm, origano"
Pizzeria Amore,Pizza cardinale,8.0,"Tomaten, mozzarella, ham, champigons, origano"
Pizzeria Amore,Pizza diavola,9.0,"Tomaten, mozzarella, salami, champgnons, pilipili, origano"
Pizzeria Amore,Pizza 4 stagioni,9.0,"Tomaten, mozzarella, ham, champignons, anchovis, kappers, artichoc, pepers, origano"
Pizzeria Amore,Pizza cappriciosa,8.0,"Tomaten, mozzarella, ham, origano"
Pizzeria Amore,Pizza cicciolina,9.0,"Tomaten, mozzarella, ham, ei, frankfurts, origano"
Pizzeria Amore,Pizza marinara,9.0,"Tomaten, mozzarella, ham, champignons, olijven, pepers, origano"
Pizzeria Amore,Pizza al salame,8.0,"Tomaten, mozzarella, salami, origano"
Pizzeria Amore,Pizza provinciale,9.0,"Tomaten, mozzarella, ham, champignons, olijven, pepers, origano"
Pizzeria Amore,Pizza funghi,8.0,"Tomaten, mozzarella, champagnons, origano"
Pizzeria Amore,Pizza hawai,9.0,"Tomaten, mozzarella, ananas, ham, origano"
Pizzeria Amore,Pizza amore,9.0,"Tomaten, mozzarella, parmaham, artichoc, champignons, frankfurterworst, ei, origano"
Pizzeria Amore,Pizza lardons,8.0,"Tomaten, mozzarella, spekreepjes, origano"
Pizzeria Amore,Pizza vegetariana,9.0,"Tomaten, mozzarella, champignons, artichoc, kappers, pepers, olijven, origano"
Pizzeria Amore,Pizza vulcano,9.0,"Tomaten, mozzarella, parmaham, artichoc, champignons, oregano"
Pizzeria Amore,Pizza napoletana,9.0,"Tomaten, mozzarella, anchovis, kappers, origano"
Hot Pizza,Pizza margherita,6.95,"Tomatensaus, kaas"
Hot Pizza,Pizza Margherita,0.0,
Hot Pizza,Pizza Margherita,0.0,
Hot Pizza,Pizza vegetarisch,8.95,"Paprika, ui, champignons, olijven, maïs, tomaten, artisjok"
Hot Pizza,Pizza vegetarisch,0.0,
Hot Pizza,Pizza vegetarisch,0.0,
Hot Pizza,Pizza funghi,8.95,Champignons
Hot Pizza,Pizza funghi,0.0,
Hot Pizza,Pizza funghi,0.0,
Hot Pizza,Pizza salami,8.95,"Tomatensaus, kaas, salami"
Hot Pizza,Pizza salami,0.0,
Hot Pizza,Pizza salami,0.0,
Hot Pizza,Pizza peperoni,8.95,"Pikante salami, pikante peper"
Hot Pizza,Pizza peperoni,0.0,
Hot Pizza,Pizza peperoni,0.0,
Hot Pizza,Pizza hot,8.95,"Pikante peper, pikante salami, ui, gehakt"
Hot Pizza,Pizza exotic,0.0,
Hot Pizza,Pizza exotic,0.0,
Hot Pizza,Pizza exotic,8.95,"Tomatensaus, kaas, gegrilde kip, ananas"
Hot Pizza,Pizza barbecue,0.0,
Hot Pizza,Pizza barbecue,0.0,
Hot Pizza,Pizza barbecue,8.95,"Barbecuesaus, kaas, ham, salami, gehakt, gegrilde kip"
Hot Pizza,Pizza döner kebab,0.0,
Hot Pizza,Pizza döner kebab,0.0,
Hot Pizza,Pizza döner kebab,8.95,"Ui, look, döner kebab"
Hot Pizza,Pizza 4 seizoenen,0.0,
Hot Pizza,Pizza 4 seizoenen,0.0,
Hot Pizza,Pizza 4 seizoenen,8.95,"Ham, salami, champignons, paprika"
Hot Pizza,Pizza Hawaï,0.0,
Hot Pizza,Pizza Hawaï,0.0,
Hot Pizza,Pizza Hawaï,8.95,"Ham, ananas, kip, maïs"
Hot Pizza,Pizza spinazie,0.0,
Hot Pizza,Pizza spinazie,0.0,
Hot Pizza,Pizza spinazie,8.95,"Spinazie, ei, room, looksaus"
Hot Pizza,Pizza 4 kazen,0.0,
Hot Pizza,Pizza 4 kazen,0.0,
Hot Pizza,Pizza 4 kazen,8.95,"Gorgonzola, bel paese, feta, extra kaas"
Hot Pizza,Pizza prosciutto,0.0,
Hot Pizza,Pizza prosciutto,0.0,
Hot Pizza,Pizza prosciutto,8.95,"Ham, champignon"
Hot Pizza,Pizza chicken barbecue,0.0,
Hot Pizza,Pizza chicken barbecue,0.0,
Hot Pizza,Pizza chicken barbecue,8.95,"Chicken, paprika, ui, champignons, barbecuesaus"
Hot Pizza,Pizza tabasco,0.0,
Hot Pizza,Pizza tabasco,0.0,
Hot Pizza,Pizza tabasco,8.95,"Champignons, pepperoni, paprika, ui, tabasco"
Hot Pizza,Pizza calzone,0.0,
Hot Pizza,Pizza calzone,0.0,
Hot Pizza,Pizza calzone,8.95,"Dichtgevouwen pizza, ham, salami, paprika, bolognese, champignons"
Hot Pizza,Pizza zeevruchten,0.0,
Hot Pizza,Pizza zeevruchten,0.0,
Hot Pizza,Pizza zeevruchten,8.95,"Tonijn, garnalen, mosselen, calamares, extra kaas"
Hot Pizza,Pizza scampi chef,0.0,
Hot Pizza,Pizza scampi chef,0.0,
Hot Pizza,Pizza scampi chef,8.95,"Ui, look, feta, scampis"
Hot Pizza,Pizza scampi,0.0,
Hot Pizza,Pizza scampi,0.0,
Hot Pizza,Pizza scampi,8.95,"Tomatensaus, kaas, scampis, look, verse tomaat"
Hot Pizza,Pizza bolognaise,0.0,
Hot Pizza,Pizza bolognaise,0.0,
Hot Pizza,Pizza bolognaise,8.95,"Bolognese saus, kaas, pikante salami, pikante peper, ui, gehakt"
Hot Pizza,Pizza capricciosa,0.0,
Hot Pizza,Pizza capricciosa,0.0,
Hot Pizza,Pizza capricciosa,8.95,"Tomatensaus, kaas, ham, salami, pikante salami, ui, champignons, loo"
Hot Pizza,Pizza hot,0.0,
Hot Pizza,Pizza hot,0.0,
Hot Pizza,Pizza creamy chicken,8.95,"Roomsaus, kaas, kip, ui, champignons"
Hot Pizza,Pizza creamy chicken,0.0,
Hot Pizza,Pizza creamy chicken,0.0,
Hot Pizza,Pizza quattro stella,8.95,"Roomsaus, kaas, ui, look, gerookte zalm, kappertjes"
Hot Pizza,Pizza quattro stella,0.0,
Hot Pizza,Pizza quattro stella,0.0,
Hot Pizza,Pizza hot speciaal,8.95,"Tomatensaus, kaas, gegrilde kip, paprika, champignons, olijven, verse tomaten"
Hot Pizza,Pizza funky chicken,0.0,
Hot Pizza,Pizza funky chicken,0.0,
Hot Pizza,Pizza funky chicken,8.95,"Tomatensaus, kaas, ui, kip, ananas, paprika"
Hot Pizza,Pizza full option,0.0,
Hot Pizza,Pizza full option,0.0,
Hot Pizza,Pizza napolitano,8.95,"Tomatensaus, kaas, ansjovis, olijven, kappertjes, mais, ui"
Hot Pizza,Pizza hot,9.95,"Tomatensaus, kaas, salami, champignons, pikante pepers, ui"
Hot Pizza,Pizza full option,9.95,"Salami, paprika, ui, olijven, kip, ananas, maïs, gehakt"
