restaurant_id,restaurant_name,rating,review_count,longitude,latitude,postalCode,platform,restaurant_id_platform_unique,standardized_city
290052,FRESH A MANGER,4.0,63,4.390261199999999,51.20922230000001,2000,deliveroo,deliveroo_290052,Antwerpen
290067,Sabito's Pizza,0.0,0,4.427042999999999,51.2176988,2060,deliveroo,deliveroo_290067,Antwerpen
290197,Buns & Roses - Centrum,4.1,88,3.7290039,51.0556955,9000,deliveroo,deliveroo_290197,Gent
290201,Guerrilla Streetfood - Centrum,4.1,91,3.7290039,51.0556955,9000,deliveroo,deliveroo_290201,Gent
290261,Sticky Wings - Centrum,4.2,73,3.7290039,51.0556955,9000,deliveroo,deliveroo_290261,Gent
290606,Namasté Indian Restaurant Gent,0.0,0,3.721949,51.0557968,9000,deliveroo,deliveroo_290606,Gent
290607,Uzume Sushi Overpoort,4.4,500,3.7263135,51.03559139999999,9000,deliveroo,deliveroo_290607,Gent
290696,Dunkin,4.5,98,4.4123259,51.2184383,2000,deliveroo,deliveroo_290696,Antwerpen
290700,Neptune,4.9,8,3.7208325,51.0566512,9000,deliveroo,deliveroo_290700,Gent
290701,B-bar Hasselt,4.0,73,5.3372815,50.93304089999999,3500,deliveroo,deliveroo_290701,Sint-Lambrechts-Herk
290893,Daya's Kitchen,0.0,0,4.7174699,50.8836514,3010,deliveroo,deliveroo_290893,Kessel Lo
291729,Snack House,3.8,190,3.208446,51.203775,8200,deliveroo,deliveroo_291729,Sint-Michiels
291828,Grandma's Kitchen,0.0,0,3.7290039,51.0556955,9000,deliveroo,deliveroo_291828,Gent
291838,Monkeys,3.3,7,4.4575831,51.22034619999999,2100,deliveroo,deliveroo_291838,Deurne
291993,Panos Wilrijk,4.4,425,4.3935204,51.1711919,2610,deliveroo,deliveroo_291993,Wilrijk
292108,NachtWinkel NIGHT BIRD,4.2,500,3.7253996,51.0431018,9000,deliveroo,deliveroo_292108,Gent
292241,Party Drinks,4.4,199,3.208446,51.203775,8200,deliveroo,deliveroo_292241,Sint-Michiels
292244,Kebab Time,3.7,111,3.208446,51.203775,8200,deliveroo,deliveroo_292244,Sint-Michiels
292261,Panos Station,4.3,500,3.2646422,50.8250346,8500,deliveroo,deliveroo_292261,Kortrijk
292342,Panos Jette,4.4,500,4.325832699999999,50.8731047,1090,deliveroo,deliveroo_292342,Jette
292344,Pizzeria steakhouse,0.0,0,4.3874416,51.1861375,2020,deliveroo,deliveroo_292344,Antwerpen
292456,‘t Brugs pitahuis,4.3,324,3.2267642,51.2096355,8000,deliveroo,deliveroo_292456,Koolkerke
292457, Mai'a ,4.5,243,3.2166303,51.2060051,8000,deliveroo,deliveroo_292457,Koolkerke
292459,Panos Ukkel,4.6,426,4.3371827,50.8033841,1180,deliveroo,deliveroo_292459,Uccle
292569,Ribs 'n Beer,4.6,38,3.2184085,51.21329290000001,8000,deliveroo,deliveroo_292569,Koolkerke
292570,Ribs 'n Beer Kortrijk,4.5,47,3.2651141,50.8253713,8500,deliveroo,deliveroo_292570,Kortrijk
292788,Grapes & Beanz,4.5,89,3.2367877,51.2114901,8000,deliveroo,deliveroo_292788,Koolkerke
292790,Frituur De Bunch,4.2,295,3.7245434,51.0434922,9000,deliveroo,deliveroo_292790,Gent
292800,Mash & Pie,4.5,35,4.4482013,51.2105794,2140,deliveroo,deliveroo_292800,Borgerhout
292937,Mister Spaghetti,4.2,54,4.0364909,50.9371173,9300,deliveroo,deliveroo_292937,Aalst
293192,Lunch by Café Des Arts,0.0,0,3.7217179,51.04987329999999,9000,deliveroo,deliveroo_293192,Gent
293289,Bavet Mechelen,4.3,500,4.478923099999999,51.0274249,2800,deliveroo,deliveroo_293289,Walem
293966,Fred's Kitchen,4.4,42,4.4810332,51.0295972,2800,deliveroo,deliveroo_293966,Walem
293969,Vissemie,4.4,42,4.4810332,51.0295972,2800,deliveroo,deliveroo_293969,Walem
293970,Holy Healthy,4.4,23,4.4810332,51.0295972,2800,deliveroo,deliveroo_293970,Walem
294609,la cite du mandarin,3.9,27,4.3137827,50.7939874,1620,deliveroo,deliveroo_294609,Drogenbos
294625,De Kreeftenfabriek,4.2,45,4.4101059,51.2224479,2000,deliveroo,deliveroo_294625,Antwerpen
294764,Mam's burger,4.1,289,4.3607906,50.9008021,1020,deliveroo,deliveroo_294764,Laeken
294862,NRJ,3.7,17,4.3912321,50.872181,1030,deliveroo,deliveroo_294862,Schaerbeek
294954,Restaurant Just Eat,3.7,75,3.2650394,50.8284953,8500,deliveroo,deliveroo_294954,Kortrijk
295311,Flavour Eat - Evere,0.0,0,4.4040799,50.8683346,1140,deliveroo,deliveroo_295311,Evere
295358,Flavour Eat - Tomberg,0.0,0,4.427345,50.8424791,1200,deliveroo,deliveroo_295358,Woluwe-Saint-Lambert
295360,Flavour Eat - Waterloo,0.0,0,4.4031278,50.7094068,1410,deliveroo,deliveroo_295360,Waterloo
295442,Sushi Land,4.4,25,4.1823289,51.1763603,9100,deliveroo,deliveroo_295442,Sint-Niklaas
295468,McDonald's Aalst,3.9,500,4.038392901420592,50.93805725819515,9300,deliveroo,deliveroo_295468,Aalst
295626,Foubert - Ice cream & pancakes,4.2,251,4.143005,51.1697478,9100,deliveroo,deliveroo_295626,Sint-Niklaas
295627,'t Centerken,4.5,43,4.1428764,51.1698751,9100,deliveroo,deliveroo_295627,Sint-Niklaas
295677,Tomato x Doubleyou Kitchen,4.3,24,4.400775432586669,51.21131951970034,2000,deliveroo,deliveroo_295677,Antwerpen
295693,Pizza Hut Sint-Niklaas,3.6,51,4.1324893,51.1503721,9100,deliveroo,deliveroo_295693,Sint-Niklaas
295694,Pizza Hut Aalst,3.6,25,4.0412412,50.9496684,9300,deliveroo,deliveroo_295694,Aalst
295755,De Brooddoos,4.3,398,4.4018806,51.2104729,2000,deliveroo,deliveroo_295755,Antwerpen
295758,Deluxe Burger Aalst,4.6,19,4.0314695,50.9379781,9300,deliveroo,deliveroo_295758,Aalst
295937,Romy - Aalst,0.0,0,4.0671428,50.9280984,9300,deliveroo,deliveroo_295937,Aalst
296030,damas ,4.7,99,2.9147098,51.2318337,8400,deliveroo,deliveroo_296030,Zandvoorde
296066,McDonald's Sint-Niklaas,3.7,500,4.1906143,51.177036,9100,deliveroo,deliveroo_296066,Sint-Niklaas
296134,Egmont snack,3.9,86,4.482009199999999,51.0224244,2800,deliveroo,deliveroo_296134,Walem
296375,Fast2Go,3.7,74,4.4783013,51.0284755,2800,deliveroo,deliveroo_296375,Walem
297020,Poke By L’Harmony,4.5,16,4.463332299999999,50.8408567,1150,deliveroo,deliveroo_297020,Woluwe-Saint-Pierre
297056,Yummy Thai wok,0.0,0,4.4027335,51.2197131,2000,deliveroo,deliveroo_297056,Antwerpen
297694,PITAWAN,4.1,347,4.4775937,51.02431250000001,2800,deliveroo,deliveroo_297694,Walem
297865,Pizza Mercato,0.0,0,4.048333168029785,50.93282065756713,9300,deliveroo,deliveroo_297865,Aalst
297867,Wrapped,4.1,500,3.2221109,51.2088222,8000,deliveroo,deliveroo_297867,Koolkerke
298105,Samet snack grill,3.5,14,4.399716199999999,50.87126980000001,1140,deliveroo,deliveroo_298105,Evere
298724,Meridian 3,3.8,8,3.2237916,51.2085094,8000,deliveroo,deliveroo_298724,Koolkerke
298887,O’ROYAL BURGER SCHAERBEEK,4.2,466,4.3907967,50.852976,1030,deliveroo,deliveroo_298887,Schaerbeek
298966,Shang Markt Take Away,0.0,0,4.4245659,51.189867,2600,deliveroo,deliveroo_298966,Berchem
299088,Burger King Kinepolis Antwerpen,3.9,209,4.4158472,51.24523629999999,2030,deliveroo,deliveroo_299088,Antwerpen
299108,Athene,0.0,0,4.4013753,51.2250087,2000,deliveroo,deliveroo_299108,Antwerpen
299262,Snack Halte,0.0,0,3.725784,51.0392768,9000,deliveroo,deliveroo_299262,Gent
299415,Vikings,4.4,227,3.2885917,50.8205389,8500,deliveroo,deliveroo_299415,Kortrijk
299584,Le Café le Refuge,0.0,0,4.364679,50.7948319,1180,deliveroo,deliveroo_299584,Uccle
299710,Pizarro Antwerpen,4.4,500,4.4029371,51.2201576,2000,deliveroo,deliveroo_299710,Antwerpen
299746,BeSushi Pokebowl,4.6,102,4.0343693,50.93816349999999,9300,deliveroo,deliveroo_299746,Aalst
299873,Soepermarkt Gent,4.4,500,3.7256199,51.05197279999999,9000,deliveroo,deliveroo_299873,Gent
299888,YouWok Bruxelles Docks,3.8,187,4.3730967,50.8793322,2060,deliveroo,deliveroo_299888,Antwerpen
299891,Butcher’s Store Antwerp City Brewery,4.6,340,4.4156736,51.1993702,2018,deliveroo,deliveroo_299891,Antwerpen
299894,Le Lion Belge,4.5,65,4.418407,50.8599301,1140,deliveroo,deliveroo_299894,Evere
299910,Panos Anselmo,4.2,319,4.4033604,51.2074379,2018,deliveroo,deliveroo_299910,Antwerpen
299915,Favoriete,4.4,214,4.4793098,51.0266382,2800,deliveroo,deliveroo_299915,Walem
300007,Dim’s - Molenbeek,0.0,0,4.3221961,50.8622367,1080,deliveroo,deliveroo_300007,Molenbeek-Saint-Jean
300052,Bakkerij Aernoudt - Groentenmarkt,4.4,500,3.7223435,51.055621,9000,deliveroo,deliveroo_300052,Gent
300053,Bakkerij Aernoudt - Gent UZ,4.3,500,3.7292381,51.0299948,9000,deliveroo,deliveroo_300053,Gent
300054,Bakkerij Aernoudt - Gentbrugge,4.4,455,3.7499978,51.0451689,9050,deliveroo,deliveroo_300054,Ledeberg
300149,Ellis ,3.6,147,4.0396271,50.9380733,9300,deliveroo,deliveroo_300149,Aalst
300160,Frituur De Ring Leuven,3.9,500,4.713946099999999,50.8737974,3000,deliveroo,deliveroo_300160,Leuven
300367,Blend Wines ,3.0,7,3.7290039,51.0556955,9000,deliveroo,deliveroo_300367,Gent
300384,Onno Pizza ,0.0,0,3.7290039,51.0556955,9000,deliveroo,deliveroo_300384,Gent
300386,Les Tartes de Françoise ,4.6,37,4.0404068,50.939004,9300,deliveroo,deliveroo_300386,Aalst
300394,Frituur Thelma & Louise,4.2,500,3.264994,50.8253336,8500,deliveroo,deliveroo_300394,Kortrijk
300431,Blend Wines ,0.0,0,2.9114752,51.2308922,8400,deliveroo,deliveroo_300431,Zandvoorde
300518,De Kraanvogel,4.5,171,4.0371295,50.9380654,9300,deliveroo,deliveroo_300518,Aalst
300571,Kebab@home,0.0,0,4.0271876,50.9369842,9300,deliveroo,deliveroo_300571,Aalst
300658,Blend Wines ,0.0,0,3.2670505,50.8275753,8500,deliveroo,deliveroo_300658,Kortrijk
300661,Blend Wines ,4.9,8,3.2283326,51.2074872,8000,deliveroo,deliveroo_300661,Koolkerke
300897,Grand Basha,3.9,36,3.2077884,51.22195439999999,8000,deliveroo,deliveroo_300897,Koolkerke
300900,NACHTWINKEL NACHTWACHT,4.2,299,3.725438199999999,51.0403887,9000,deliveroo,deliveroo_300900,Gent
300985,Pizza Hoot,4.0,5,4.3913677,50.8756001,1030,deliveroo,deliveroo_300985,Schaerbeek
301257,Frituur Conny & Franky,4.4,114,4.127612,51.171145,9100,deliveroo,deliveroo_301257,Sint-Niklaas
301383,Soep&Zoet,0.0,0,4.1414202,51.16570120000001,9100,deliveroo,deliveroo_301383,Sint-Niklaas
301414,Authentic Canton Cuisine,4.0,101,3.7185922,51.0553742,9000,deliveroo,deliveroo_301414,Gent
301537,Basic Italian Sint-Niklaas,4.2,35,4.141509399999999,51.16506889999999,9100,deliveroo,deliveroo_301537,Sint-Niklaas
301540,Basic Italian Aalst,4.2,77,4.0377371,50.9382825,9300,deliveroo,deliveroo_301540,Aalst
301628,PizzaBiologica,4.4,83,4.433980399999999,50.8142642,1160,deliveroo,deliveroo_301628,Auderghem
301640,Belchicken ,3.7,325,4.4057275,51.2181094,2000,deliveroo,deliveroo_301640,Antwerpen
301791,El bocado,3.8,64,5.1872371,50.8159163,3800,deliveroo,deliveroo_301791,Zepperen
301793,Grill land,4.4,32,4.3381452,50.8895102,1020,deliveroo,deliveroo_301793,Laeken
301820,Planet Yoghurt - Planet Pasta,4.2,36,4.1541329,51.152327,9100,deliveroo,deliveroo_301820,Sint-Niklaas
301833,WASBAR De Keyserlei,4.0,227,4.4191334,51.2176201,2018,deliveroo,deliveroo_301833,Antwerpen
302260,Balls & Glory Sint-Niklaas,4.3,155,4.1427463,51.1646562,9100,deliveroo,deliveroo_302260,Sint-Niklaas
302267,Wims Deli,0.0,0,4.1427463,51.1646562,9100,deliveroo,deliveroo_302267,Sint-Niklaas
302639,Dejeuner Delice,0.0,0,4.4643244,51.2078277,2100,deliveroo,deliveroo_302639,Deurne
302686,Texas burger,0.0,0,4.3504897,50.8753922,1020,deliveroo,deliveroo_302686,Laeken
302740,Mosaic,4.4,136,4.699201500000001,50.8774314,3000,deliveroo,deliveroo_302740,Leuven
302839,Wims Deli,4.5,11,4.7037355,50.8780204,3000,deliveroo,deliveroo_302839,Leuven
302850,Wims Deli,4.7,6,4.4772829,51.0263371,2800,deliveroo,deliveroo_302850,Walem
303190,Leaf ,4.5,21,4.0389455,50.93807,9300,deliveroo,deliveroo_303190,Aalst
303342,Sushi Katelijne,4.3,323,3.2254628,51.20274569999999,8000,deliveroo,deliveroo_303342,Koolkerke
303549,Chifuri,3.9,86,4.3379354,50.80032850000001,1180,deliveroo,deliveroo_303549,Uccle
303708,Healty vege vege,0.0,0,3.7243366,51.0571986,9000,deliveroo,deliveroo_303708,Gent
303778,Africalicious,3.1,14,4.0541346,50.9423822,9300,deliveroo,deliveroo_303778,Aalst
303788,Dunkin,4.3,500,3.7234406,51.0566373,9000,deliveroo,deliveroo_303788,Gent
304158,Magnum & Ben & Jerry's - Ice Cream Store,3.9,184,4.699095799999999,50.8773421,3000,deliveroo,deliveroo_304158,Leuven
304162,Wims Deli,0.0,0,4.4094548,51.21548629999999,2000,deliveroo,deliveroo_304162,Antwerpen
304176,Frituur Kiekenclub,4.3,500,5.1649907,50.8143779,3800,deliveroo,deliveroo_304176,Zepperen
304185,Mr. Fish,0.0,0,4.346640799999999,51.1746912,2660,deliveroo,deliveroo_304185,Hoboken
304294,Hell’s Kitchen Antwerp,4.3,246,4.3944146,51.2104331,2000,deliveroo,deliveroo_304294,Antwerpen
304295,Bobonne,4.2,160,4.3944146,51.2104331,2000,deliveroo,deliveroo_304295,Antwerpen
304296,Monsieur Marcel ,4.3,95,4.3944146,51.2104331,2000,deliveroo,deliveroo_304296,Antwerpen
304297,Little Sinksenfoor,4.1,337,4.3944146,51.2104331,2000,deliveroo,deliveroo_304297,Antwerpen
304302,Oh My Burger! Antwerp,4.3,338,4.3944146,51.2104331,2000,deliveroo,deliveroo_304302,Antwerpen
304541,Frituur Mijlbeek,3.8,72,4.0532234,50.9425667,9300,deliveroo,deliveroo_304541,Aalst
304545,Crispy Chicken,4.3,500,3.2670525,50.8259021,8500,deliveroo,deliveroo_304545,Kortrijk
304856,Sushi gunkan,4.1,13,4.436115500000001,51.21042019999999,2140,deliveroo,deliveroo_304856,Borgerhout
305080,Ristorante Bianconero,4.5,29,4.3961549,51.2122782,2000,deliveroo,deliveroo_305080,Antwerpen
305277,McDonald's Genk,4.3,500,5.4708462,50.96352770000001,3600,deliveroo,deliveroo_305277,Genk
305285,McDonald's Sint Truiden,4.0,500,5.1947468519210815,50.81263296315121,3800,deliveroo,deliveroo_305285,Zepperen
305329,Bronzi,0.0,0,4.397532099999999,50.7203841,1410,deliveroo,deliveroo_305329,Waterloo
305785,Darband “persian cuisine”,4.5,184,3.2649046,50.82660869999999,8500,deliveroo,deliveroo_305785,Kortrijk
305786,Frituur De Gitschotel,4.0,82,4.4406962,51.2003843,2600,deliveroo,deliveroo_305786,Berchem
305897,Snack ozzy,3.3,20,3.7423194,51.0375788,9050,deliveroo,deliveroo_305897,Ledeberg
306515,THE PEARL ~ Sri Lankan & South Indian Restaurant,4.3,99,4.3976995,51.2134994,2000,deliveroo,deliveroo_306515,Antwerpen
306686,AvocadoPlus FoodStation,4.0,21,4.405415,51.2202227,2000,deliveroo,deliveroo_306686,Antwerpen
306930, L'italiano,3.6,77,4.7044444,50.879107,3000,deliveroo,deliveroo_306930,Leuven
307389,Royal India,4.7,114,5.1889122,50.8142533,3800,deliveroo,deliveroo_307389,Zepperen
307406,Rekitchen,4.0,9,4.391414,51.2032853,2018,deliveroo,deliveroo_307406,Antwerpen
307528,Chez Duhamel,4.6,295,3.2725609,50.8235963,8500,deliveroo,deliveroo_307528,Kortrijk
308204,In Den Boule,0.0,0,4.7015153,50.8813385,3000,deliveroo,deliveroo_308204,Leuven
308207,Ricebox by Cuichine,0.0,0,4.4320856,51.2062491,2018,deliveroo,deliveroo_308207,Antwerpen
308670,Taverne Fonske,4.2,116,4.703195399999999,50.8789581,3000,deliveroo,deliveroo_308670,Leuven
309223,Giussepe's,4.2,500,3.7229234,51.0542817,9000,deliveroo,deliveroo_309223,Gent
309226,King kebab,3.7,344,3.22894,51.2094748,8000,deliveroo,deliveroo_309226,Koolkerke
309628,Mr Poké Berchem,4.2,126,4.434356689453125,51.19921326804363,2600,deliveroo,deliveroo_309628,Berchem
309629,GoPasta,0.0,0,4.4353511,51.2009548,2600,deliveroo,deliveroo_309629,Berchem
309630,EDO Sushi Antwerp,4.5,8,4.4345176219940186,51.19921326804363,2600,deliveroo,deliveroo_309630,Berchem
