restaurant_id,menu_item_name,price,description,platform,restaurant_id_platform_unique
gulhan,Kapama sucuklu pide,11.0,"""Pizza with goat's cheese and salami.""",takeaway,takeaway_gulhan
gulhan,Pide special,11.0,"""Pizza with tomato, mushrooms, bell pepper, goat's cheese, feta and gruyere.""",takeaway,takeaway_gulhan
gulhan,Chef pide,13.5,"'Pizza of the chef with lamb, salami, egg, tomato, mushrooms, bell pepper and feta.'",takeaway,takeaway_gulhan
gulhan,Tavuklu pide,12.5,"'Pizza with chicken, tomato, mushrooms, bell pepper and gruyere.'",takeaway,takeaway_gulhan
gulhan,Kusbasili pide,12.5,'Pizza with minced lamb.',takeaway,takeaway_gulhan
gulhan,Gülhan pide,13.5,"'Pizza with americain, lamb, salami, egg, feta, tomato, mushrooms, bell pepper and gruyere.'",takeaway,takeaway_gulhan
gulhan,Baybo pide,12.5,"'Pizza with egg, tomato, bell pepper, mushrooms, salami and gruyere.'",takeaway,takeaway_gulhan
gulhan,Scampili pide,16.0,"'Pizza with scampi, tomato, bell pepper, mushrooms, feta and gruyere.'",takeaway,takeaway_gulhan
gulhan,Tavuk kusbasi mix,12.5,"'Pizza with chicken, lamb, tomato, bell pepper, mushrooms and gruyere.'",takeaway,takeaway_gulhan
gulhan,Mixed grill: platter of the chef,80.0,"'Mixed grill for 4 people: baked potato with garlic butter, lamb chops, minced chicken, minced lamb, lamb fillet, lamb skewer, chicken chops, chicken fillet, pizza minced meat, chicken wings, pitta meat, rice, salad, fries, mushroom sauce, pepper sauce.'",takeaway,takeaway_gulhan
gulhan,Mix grill plateau van de chef 5 personen,95.0,"'Mix grill voor5 personen aardappel in de schil met lookboter, lamskotelet, kipgehakt, lamsgehakt, lamsgebraad, lamsbrochette, kipkotelet, kipfilet, pizza gehakt, kippenvleugels, pittavlees, rijst, herdersla, frietjes, champignonsaus, pepersaus.'",takeaway,takeaway_gulhan
gulhan,Mix grill plateau van de chef 6 personen,110.0,"'Mix grill voor 6 personen aardappel in de schil met lookboter, lamskotelet, kipgehakt, lamsgehakt, lamsgebraad, lamsbrochette, kipkotelet, kipfilet, pizza gehakt, kippenvleugels, pittavlees, rijst, herdersla, frietjes, champignonsaus, pepersaus.'",takeaway,takeaway_gulhan
pizza-de-hoek,Menu deal 1,15.5,'1 medium pizza + 1 voorgerecht + 1 frisdrank.',takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Menu deal 2,20.0,'1 large pizza + 1 voorgerecht + 2 frisdranken.',takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Menu deal 3,27.5,'2 medium pizza + 1 voorgerecht + 2 frisdranken',takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Fifa wk 2022 actie 2 medium pizza's,21.0,,takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Fifa wk 2022 actie 3 medium pizza's,30.0,,takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Fifa wk 2022 actie 2 large pizza's,30.0,,takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza Margherita,10.5,'Tomatensaus en kaas.',takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza pepperoni,13.0,"'Tomatensaus, kaas, pikante salami, jalapeño.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza pitta,13.0,"'Tomatensaus, kaas, pittavlees, ui, paprika.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza Hawaï,13.0,"'Tomatensaus, kaas, kip , ham, ananas, maïs.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza vier kazen,13.0,"'Tomatensaus, kaas, gorgonzola, bel paese, feta, extra kaas.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza vier seizoenen,13.0,"'Tomatensaus, kaas, ham, salami, champignons, paprika.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza Bolognese,13.0,"'Kaas, bolognesesaus, ui, look gehakt .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza spinazie,13.0,"'Tomatensaus, kaas, spinazie, ei, room.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza funghi,13.0,"'Tomatensaus, kaas, extra champignons.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza salami,13.0,"'Tomatensaus, kaas, extra salami.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza Tabasco,13.0,"'Tomatensaus, kaas, paprika, ui, tabasco, champignons, pikante salami.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza calzone,13.0,"'Bolognesesaus, ham, salami champignons paprika .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza hot pizza,13.0,"'Tomatensaus, kaas, pikante pepers, pikante salami, ui, gehakt .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza chicken barbecue,13.0,"'Kaas, barbecuesaus, kip, ui, paprika, champignons.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza vegetariana,13.0,"'Tomatensaus, kaas, champignons, paprika, olijven, ui, tomaten, artisjok, maïs.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza gehakt,13.0,"'Tomatensaus, kaas, extra gehakt.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza barbecue kebab,13.0,"'Bbq saus, kaas, kebab, ui, paprika, champignons.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza barbecue,13.0,"'Ham, salami, kip, kaas, pittavlees, gehakt.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza mega fish,13.0,"'Tomatensaus, kaas, tonijn, champignons, ui.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza scampi,13.0,"""Tomatensaus, scampi's, look, tomaten, ui.""",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza zeevruchten,13.0,"'Tomatensaus, kaas, tonijn, mosselen, garnalen, calamaris.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza full option,13.0,"'Tomatensaus, gehakt, kaas, salami, paprika, ui, olijven, kip, ananas, maïs.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza special,13.0,"'Tomatensaus, kaas, ham, salami, peperoni, ui, champignons, olijven.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza De Hoek,13.0,"'Tomatensaus, kaas, kip, gorgonzola, feta, mozzarella kaas, paprika, maïs.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza tonno,13.0,"'Tomatensaus, kaas, ui, tonijn .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza prosciutto,13.0,"'Tomatensaus, kaas, extra ham.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza capricciosa,13.0,"'Tomatensaus, ham, champignons .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza 50/50,13.0,'Kies 2 soorten pizza.',takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza Margherita,13.0,'Tomatensaus en kaas.',takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza pepperoni,16.0,"'Tomatensaus, kaas, pikante salami, jalapeño.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza pitta,16.0,"'Tomatensaus, kaas, pittavlees, ui, paprika.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza Hawaï,16.0,"'Tomatensaus, kaas, kip , ham, ananas, maïs.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza vier kazen,16.0,"'Tomatensaus, kaas, gorgonzola, bel paese, feta, extra kaas.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza vier seizoenen,16.0,"'Tomatensaus, kaas, ham, salami, champignons, paprika.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza Bolognese,16.0,"'Kaas, bolognesesaus, ui, look gehakt .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza spinazie,16.0,"'Tomatensaus, kaas, spinazie, ei, room.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza funghi,16.0,"'Tomatensaus, kaas, extra champignons.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza salami,16.0,"'Tomatensaus, kaas, extra salami.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza Tabasco,16.0,"'Tomatensaus, kaas, paprika, ui, tabasco, champignons, pikante salami.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza calzone,16.0,"'Bolognesesaus, ham, salami champignons paprika .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza hot pizza,16.0,"'Tomatensaus, kaas, pikante pepers, pikante salami, ui, gehakt .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza chicken barbecue,16.0,"'Kaas, barbecuesaus, kip, ui, paprika, champignons.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza vegetariana,16.0,"'Tomatensaus, kaas, champignons, paprika, olijven, ui, tomaten, artisjok, maïs.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza gehakt,16.0,"'Tomatensaus, kaas, extra gehakt.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza barbecue kebab,16.0,"'Bbq saus, kaas, kebab, ui, paprika, champignons.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza barbecue,16.0,"'Ham, salami, kip, kaas, pittavlees, gehakt.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza mega fish,16.0,"'Tomatensaus, kaas, tonijn, champignons, ui.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza scampi,16.0,"""Tomatensaus, scampi's, look, tomaten, ui.""",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza zeevruchten,16.0,"'Tomatensaus, kaas, tonijn, mosselen, garnalen, calamaris.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza full option,16.0,"'Tomatensaus, gehakt, kaas, salami, paprika, ui, olijven, kip, ananas, maïs.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza special,16.0,"'Tomatensaus, kaas, ham, salami, peperoni, ui, champignons, olijven.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza De Hoek,16.0,"'Tomatensaus, kaas, kip, gorgonzola, feta, mozzarella kaas, paprika, maïs.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza tonno,16.0,"'Tomatensaus, kaas, ui, tonijn .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza prosciutto,16.0,"'Tomatensaus, kaas, extra ham.'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza capricciosa,16.0,"'Tomatensaus, ham, champignons .'",takeaway,takeaway_pizza-de-hoek
pizza-de-hoek,Pizza 50/50,16.0,'Kies 2 soorten pizza.',takeaway,takeaway_pizza-de-hoek
eethuis-van-gogh-berchem,Family menu 1,35.0,"""2 medium pizza's -2 lookbroodjes -2 frisdranken.""",takeaway,takeaway_eethuis-van-gogh-berchem
eethuis-van-gogh-berchem,Family menu 2,45.0,"""2 medium pizza's -1 pasta -2 lookbroodjes -3 frisdranken""",takeaway,takeaway_eethuis-van-gogh-berchem
eethuis-van-gogh-berchem,Family menu 3,55.0,"""3 medium pizza's -2 kapsalons -2 lookbroodjes -4 frisdranken.""",takeaway,takeaway_eethuis-van-gogh-berchem
eethuis-van-gogh-berchem,Calzone,12.0,"'Dubbelgevouwen pizza met tomatensaus, ham, champignons, salami, paprika.'",takeaway,takeaway_eethuis-van-gogh-berchem
eethuis-van-gogh-berchem,Samengestelde pizza,8.0,"'Tomatensaus, kaas.'",takeaway,takeaway_eethuis-van-gogh-berchem
eethuis-van-gogh-berchem,Samengestelde pizza,13.0,"'Tomatensaus, kaas.'",takeaway,takeaway_eethuis-van-gogh-berchem
pizza-time-eksaarde,Single menu,12.0,"'2x nuggets, 1x medium pizza, 1x drank.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Double menu,23.0,"'4x nuggets, 2x medium pizza, 2x drank.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Family menu,30.0,"'6x nuggets, 3x medium pizza, 3x drank.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza margherita,10.0,"'Tomatensaus, mozzarella.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza cheesy mix,10.0,"'Tomatensaus, mozzarella, gorgonzola, feta.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza funghi,10.0,"'Tomatensaus, mozzarella, champignons.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza bolognaise,10.0,"'Bolognaisesaus, look, ui, mozzarella.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza salami lover,10.0,"'Tomatensaus, mozzarella, salami.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza pepperoni lover,10.0,"'Tomatensaus, mozzarella, pepperoni.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza four seasons,10.0,"'Tomatensaus, mozzarella, ham, salami, paprika, champignons.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza hot lover,10.0,"'Tomatensaus, mozzarella, pepperoni, ui, paprika, jalapenos.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza meat lover,10.0,"'Tomatensaus, mozzarella, ham, shoarma, ui, champignons.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza meat feast,10.0,"'Tomatensaus, mozzarella, salami, ham, shoarma.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza caprizza,10.0,"'Tomatensaus, mozzarella, ham, champignons.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza supreme,10.0,"'Tomatensaus, mozzarella, ham, ui, champignons, olijven, shoarma, jalapenos.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza Hawaii,10.0,"'Ham, mozzarella, kip, ananas.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza hot BBQ,10.0,"'BBQ saus, mozzarella, kip, ui, paprika jalapenos.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza BBQ chicken,10.0,"'BBQ saus, mozzarella, kip, paprika.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza BBQ meatballs,10.0,"'BBQ saus, mozzarella, ui, paprika, gehaktballen.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza prosciutto,10.0,"'Tomatensaus, mozzarella, dubbele portie ham.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza döner kebab,10.0,"'Tomatensaus, mozzarella, shoarma, ui.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza hot chicken,10.0,"'Tomatensaus, mozzarella, ui, paprika, kip, jalapenos.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza chicken,10.0,"'Tomatensaus, mozzarella, ui, paprika, kip, ananas.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza vegetarian,10.0,"'Tomatensaus, mozzarella, ui, paprika, champignons, olijven, maïs, tomaat.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza the champ,10.0,"'Roomsaus, mozzarella, ui, champignons, kip.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza curry up,10.0,"'Currysaus, mozzarella, ui, champignons, kip.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza hot & spicy,10.0,"'Ui, mozzarella, paprika, shoarma, jalapenos.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza BBQ meat'za,10.0,"'BBQ saus, mozzarella, ui, paprika, shoarma.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Calzone,10.0,"'Gevouwen pizza, mozzarella, bolognaisesaus, salami, ham, paprika, champignons.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Calzone chicken,10.0,"'Gevouwen pizza, mozzarella, tomatensaus, ui, paprika, kip.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Calzone kebab,10.0,"'Gevouwen pizza, mozzarella, tomatensaus, ui, paprika, shoarma.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza royale,10.0,"'Tomatensaus, mozzarella, ui, paprika, tonijn, look.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza royale scampi,10.0,"'Tomatensaus, mozzarella, ui, tomaat, scampi.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza mega fish,10.0,"'Tomatensaus, mozzarella, ui, champignons, tonijn, ansjovis, look.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza seafood,10.0,"'Tomatensaus, mozzarella, ui, mosselen, garnalen, calamares.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza king salmone,10.0,"'Roomsaus, mozzarella, ui, zalm.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza Brooklyn,10.0,"'Tomatensaus, mozzarella, ui, dubbele portie pepperoni.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza limited edition,10.0,"'Tomatensaus, mozzarella, ham, salami, pepperoni, meatballs, shoarma.'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Pizza D'Anvers,10.0,"'Tomatensaus, Mozzarella, Shoarma, ui, parika, champignons, feta'",takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Basis pizza,7.0,,takeaway,takeaway_pizza-time-eksaarde
pizza-time-eksaarde,Kidza,5.95,"'1 small pizza met 1 gratis garnering, Capri-Sun en speelgoed.'",takeaway,takeaway_pizza-time-eksaarde
la-monte-carlo,Pizza margherita,10.0,'Mozzarella and tomato sauce.',takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza broneo,12.0,'Ham.',takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza funghi,12.0,'Mushrooms.',takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza tonni peperoni,12.0,'Double portion of pepperoni.',takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza Hawaï,13.9,"'Ham, chicken and pineapple.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza chicken,13.9,"'Pineapple, chicken, bell pepper and onion.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza capricciosa,13.9,'Ham and mushrooms.',takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza barbecue chicken,13.9,"'Onion, chicken, bell pepper and barbecue sauce.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza quattro stagioni,13.9,"'Ham, pepperoni, mushrooms and bell pepper.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza quattro formaggi,13.9,'4 types of cheese.',takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza barbecue meatballs,13.9,"'Barbecue sauce, onion, bell pepper and meatballs.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza hot barbecue,13.9,"'Barbecue sauce, bell pepper, jalapeños and pita meat.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza meat lover,13.9,"'Barbecue sauce, ham, pita meat, onion and mushrooms.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza Carlo,13.9,"'Onion, chicken, bell pepper, mushrooms, olives and tomato.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza New Yorker,13.9,"'Pepperoni, ham, onion, bell pepper and pita meat.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza Jack Daniels barbecue,13.9,"'Barbecue sauce, pepperoni, onion, meatballs, pita meat and jalapeños.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza hot lover,13.9,"'Pepperoni, onion, bell pepper and jalapeños.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza pita,13.9,"'Pita meat, tomato and garlic sauce.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza vegi,13.9,"'Onion, mushrooms, bell pepper, corn, olives and tomato.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza supreme,13.9,"'Barbecue sauce, pepperoni, onion, mushrooms, pita meat and jalapeños.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza pesto chicken,13.9,"'Pesto, chicken, onion and mushrooms.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza Napoli,13.9,"'Capers, olives and anchovies.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza royal scampi,13.9,"'Onion, extra scampi and tomato.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza creamy chicken,13.9,"'Cream sauce, mozzarella, chicken, onion and mushrooms.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza beach,13.9,"'Barbecue sauce, ham, chicken and pineapple.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza bolognaise,13.9,'Bolognese sauce and mozzarella.',takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza frutti di mare,13.9,'Seafood.',takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza tuna,13.9,"'Tuna, onion and mozzarella.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza curry,13.9,"'Mushrooms, onion, chicken and curry sauce.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Calzone pita,13.9,"'Folded pizza with mushrooms, garlic sauce, pita meat and onion.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza firatt,13.9,"'Mushrooms, peppers, tuna, onion.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza nino,13.9,"'Shawarma, onion and garlic sauce.'",takeaway,takeaway_la-monte-carlo
la-monte-carlo,Pizza summer fresh,13.9,"'Tomato, rocket salad, mozzarella and raspadura.'",takeaway,takeaway_la-monte-carlo
dominos-pizza-tessenderlo,Pizza American,12.5,"'Tomatensaus, mozzarella & pepperoni.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Margherita,12.5,"'Tomatensaus, mozzarella & oregano.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Funghi,12.5,"'Tomatensaus, mozzarella, champignons, pizzakruiden.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Ham,12.5,"'Tomatensaus, mozzarella, ham.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Forestière,14.0,"'Tomatensaus, mozzarella, plakjes spek, gegrilde ham & champignons'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza 4 Seasons,14.0,"'Tomatensaus, mozzarella, pepperoni, gegrilde ham, paprika & champignons.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Diabolika,14.0,"'Tomatensaus, mozzarella, rode ui, gehakt, merguez & spaanse pepers.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Barbecue grill,14.0,"'Barbecuesaus, mozzarella, rode ui, gehakt, spek & werveling van barbecuesaus.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Veggi,14.0,"'Tomatensaus, mozzarella, verse tomaten, champignons, paprika, rode ui, zwarte olijven, spinazie.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Bbq chicken & bacon,14.0,"'Barbecue sauce, mozzarella, gegrilde kip en bacon.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Hawaiian,14.0,"'Tomatensaus, mozzarella, gegrilde ham & ananas.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Hot & spicy,14.0,"'Tomatensaus, mozzarella, rode ui, paprika,kip,pepperoni & spaanse pepers.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Creamy 4 cheese,14.0,"'Crème fraîche, mozzarella, gorgonzola, emmentaler & geitenkaas.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza 4 cheese,14.0,"'Tomatensaus, mozzarella, gorgonzola, emmentaler & geitenkaas.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Vegeroni,14.0,"'Tomatensaus, mozzarella, vegeroni.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Cheeseburger,14.0,"'Tomatensaus, mozzarella, burger sauce, emmentaler, gehakt beef crumble, pickles, tomaten, ui.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Pepperoni party,15.5,"'Tomatensaus, mozzarella, pepperoni en extra pepperoni.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Barbecue chicken,15.5,"'Tomatensaus, mozzarella, rode ui, paprika, kip & werveling van barbecue saus.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Cannibale,15.5,"'Barbecuesaus, mozzarella, gehakt, merguez, kip & werveling van barbecue saus.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Extravaganzza,15.5,"'Tomatensaus, mozzarella, pepperoni, gegrilde ham, champignons, rode ui, paprika, gehakt & olijven.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Savoyarde,15.5,"'Verse room, mozzarella, origan, aardappelschijfjes, speck & reblochon.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Garnalen,15.5,"'Tomatensaus, mozzarella, garnalen, verse tomaten & knoflooksaus.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Tonno,15.5,"'Tomatensaus, mozzarella, tonijn, rode ui, spinazie & zwarte olijven.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Chicken kebab,15.5,"'Tomatensaus, mozzarella, kip kebab, rode ui, paprika mix & samoeraisaus.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Chicken Delight,15.5,"'Tomatensaus, mozzarella, kip halal, paprikamix, spinazie, tomaten, ui.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Spicy chicken mix,15.5,"'Tomatensaus, mozzarella, kip kebab, kip stukken, rode ui, jalapenos, champignons & samoerai saus.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Goatcheese bacon,15.5,"'Tomatensaus, mozzarella, geitenkaas, bacon, verse spinazie & honing.'",takeaway,takeaway_dominos-pizza-tessenderlo
dominos-pizza-tessenderlo,Pizza Spicy Bacon Cheeseburger,15.5,"""Tomatensaus, mozzarella, bacon plakjes, burger sauce, emmentaler, gehakt beef crumble, pickles, jalapeno's duo, tomaten, ui.""",takeaway,takeaway_dominos-pizza-tessenderlo
